Algorithm;TreeLength;Problem;testR2;trainingR2;time;Evaluations;Generations;Fold;Rows;Columns;ModelLength;ModelDepth;Threshold
OSGA (ContPruning mit Simplifizierung);20;1096_FacultySalaries.tsv;0,996730907188571;0,991820417055621;01:27:34.4940000;438266;45;3;50;5;20;8;0,05
OSGA (ContPruning mit Simplifizierung);20;1096_FacultySalaries.tsv;0,999852509416724;0,999949725836354;01:27:34.4940000;526666;53;4;50;5;23;10;0,05
OSGA (ContPruning mit Simplifizierung);20;1096_FacultySalaries.tsv;0,999820679147127;0,999709572941395;01:27:34.4940000;868566;100;5;50;5;24;12;0,05
OSGA (ContPruning mit Simplifizierung);20;1096_FacultySalaries.tsv;0,989926931703922;0,99917482736329;01:27:34.4940000;1218766;100;6;50;5;24;13;0,05
OSGA (ContPruning mit Simplifizierung);20;1096_FacultySalaries.tsv;0,997812383511119;0,99733717414455;01:27:34.4940000;1050666;100;7;50;5;22;9;0,05
OSGA (ContPruning mit Simplifizierung);20;1096_FacultySalaries.tsv;0,996516371454959;0,998725348003055;01:27:34.4940000;405666;42;8;50;5;23;10;0,05
OSGA (ContPruning mit Simplifizierung);20;1096_FacultySalaries.tsv;0,978653395054104;0,993480680649892;01:27:34.4940000;271766;33;9;50;5;23;8;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,000224780808958937;0,85020577899102;01:32:26.7040000;534966;44;0;52;3;24;8;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,903301196803061;0,806182547111557;01:32:26.7040000;806266;100;1;52;3;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,000223800869412431;0,849023548397121;01:32:26.7040000;913666;100;2;52;3;23;10;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,929151506714877;0,817922831827226;01:32:26.7040000;460766;100;3;52;3;24;12;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,418421639428147;0,84850350041386;01:32:26.7040000;560366;68;4;52;3;23;11;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,444145230157336;0,839895612882858;01:32:26.7040000;569666;59;5;52;3;23;10;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,36787936540689;0,868939786369497;01:32:26.7040000;1073666;100;6;52;3;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,783546741560186;0,861640055669644;01:32:26.7040000;968666;100;7;52;3;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,986560125086217;0,827971117571531;01:32:26.7040000;476066;51;8;52;3;20;9;0,05
OSGA (ContPruning mit Simplifizierung);20;192_vineyard.tsv;0,65508507703202;0,79599865194777;01:32:26.7040000;795066;100;9;52;3;22;7;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,976048977540368;0,897652377363443;02:03:44.5270000;878366;100;0;159;16;17;8;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,90035453742342;0,881774770384364;02:03:44.5270000;311966;39;1;159;16;21;9;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,84029565747438;0,873590757511198;02:03:44.5270000;654166;100;2;159;16;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,81540143714322;0,909527542252734;02:03:44.5270000;822066;93;3;159;16;25;12;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,974835603140187;0,898808109986641;02:03:44.5270000;527566;63;4;159;16;21;9;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,902843875550502;0,883518980039686;02:03:44.5270000;613466;100;5;159;16;19;9;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,875310923667345;0,937671690794848;02:03:44.5270000;850066;100;6;159;16;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,899203261861118;0,929283951037668;02:03:44.5270000;1053166;100;7;159;16;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,534301471046474;0,932964923371767;02:03:44.5270000;688866;100;8;159;16;24;13;0,05
OSGA (ContPruning mit Simplifizierung);20;195_auto_price.tsv;0,758040037421517;0,935876000351348;02:03:44.5270000;688866;100;9;159;16;22;9;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,924768145781467;0,893520365046289;01:53:11.4860000;828666;85;0;159;16;19;8;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,957876043903197;0,869977434145013;01:53:11.4860000;579066;100;1;159;16;21;8;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,966311477784814;0,896661851096169;01:53:11.4860000;694966;100;2;159;16;18;8;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,857924501946456;0,897741598560471;01:53:11.4860000;627466;100;3;159;16;22;11;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,803029715492777;0,917015870825014;01:53:11.4860000;926966;100;4;159;16;23;8;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,776793418082976;0,897475471449877;01:53:11.4860000;624466;100;5;159;16;23;10;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,918845238809026;0,93726892874958;01:53:11.4860000;853766;74;6;159;16;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,870952797127072;0,926175684963383;01:53:11.4860000;498566;100;7;159;16;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,906974467910868;0,880104792261077;01:53:11.4860000;509166;100;8;159;16;21;10;0,05
OSGA (ContPruning mit Simplifizierung);20;207_autoPrice.tsv;0,575111286150563;0,911561944549138;01:53:11.4860000;956466;100;9;159;16;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,964709766899314;0,949319995996574;01:32:21.6920000;404566;39;0;108;6;23;9;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,954728510554545;0,951897252456624;01:32:21.6920000;750266;76;1;108;6;20;8;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,822749964257094;0,938482809306063;01:32:21.6920000;519066;100;2;108;6;21;9;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,608367944630293;0,954589264425797;01:32:21.6920000;547266;55;3;108;6;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,98903386256102;0,940818089692125;01:32:21.6920000;633766;70;4;108;6;23;11;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,673399805762042;0,952412127687406;01:32:21.6920000;320666;39;5;108;6;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,884756276982155;0,935727350752754;01:32:21.6920000;725566;100;6;108;6;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,851931955521132;0,94633900740549;01:32:21.6920000;169666;22;7;108;6;21;13;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,951605548048627;0,949180699526625;01:32:21.6920000;748666;62;8;108;6;22;9;0,05
OSGA (ContPruning mit Simplifizierung);20;210_cloud.tsv;0,95911173687283;0,950966789957219;01:32:21.6920000;1034866;100;9;108;6;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,68063892296327;0,861690037991573;01:28:43.1390000;734466;100;0;55;3;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,000454177043185194;0,84423806722263;01:28:43.1390000;368866;29;1;55;3;13;9;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,876945390390304;0,880170326323052;01:28:43.1390000;994066;100;2;55;3;22;10;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,955560881399555;0,893816365101378;01:28:43.1390000;849366;78;3;55;3;27;10;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,861330820711035;0,884382588245924;01:28:43.1390000;600366;100;4;55;3;21;10;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,698493148887143;0,933680502535182;01:28:43.1390000;990266;100;5;55;3;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,756060186195336;0,850755831694754;01:28:43.1390000;457566;44;6;55;3;11;8;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,557210251792709;0,896307434106234;01:28:43.1390000;533666;100;7;55;3;22;9;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,778775267560994;0,904004346348096;01:28:43.1390000;1311066;100;8;55;3;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;228_elusage.tsv;0,939392231521788;0,866594507074735;01:28:43.1390000;610966;100;9;55;3;21;12;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,907537955950974;0,882001447751523;01:21:41.6640000;276666;29;0;200;11;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,721923593846103;0,892539153125017;01:21:41.6640000;390566;100;1;200;11;23;12;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,819579260316964;0,893620232239379;01:21:41.6640000;493066;52;2;200;11;20;8;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,561221143967989;0,898552518618934;01:21:41.6640000;319666;33;3;200;11;20;8;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,854189002069913;0,889868408051869;01:21:41.6640000;518666;52;4;200;11;22;9;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,912742012192063;0,870707902156816;01:21:41.6640000;401466;44;5;200;11;22;9;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,916222043701322;0,877448283050617;01:21:41.6640000;297266;32;6;200;11;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,861003874032476;0,8877997368649;01:21:41.6640000;434066;51;7;200;11;20;9;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,952689778379146;0,87509581751516;01:21:41.6640000;553066;50;8;200;11;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;229_pwLinear.tsv;0,810487283851538;0,881320639786514;01:21:41.6640000;289566;35;9;200;11;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,902488008408745;0,960904242744372;02:13:52.6600000;649766;51;0;209;7;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,880140069781818;0,957361216406972;02:13:52.6600000;1148366;100;1;209;7;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,967727850928849;0,967594404458307;02:13:52.6600000;488566;47;2;209;7;23;8;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,722309418212617;0,971167692722032;02:13:52.6600000;779866;75;3;209;7;24;8;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,990764860343895;0,951010488532602;02:13:52.6600000;700666;63;4;209;7;23;10;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,92174677208711;0,963148756557738;02:13:52.6600000;894066;100;5;209;7;22;10;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,520596402203872;0,96696680875767;02:13:52.6600000;834166;81;6;209;7;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,769790765179973;0,969088861107097;02:13:52.6600000;465866;45;7;209;7;24;8;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,932088844488226;0,95944826127657;02:13:52.6600000;586866;54;8;209;7;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;230_machine_cpu.tsv;0,961399590581866;0,935816749929328;02:13:52.6600000;654666;100;9;209;7;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,817064959050948;0,737200348837009;00:41:17.9530000;63466;6;0;48;5;16;8;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,779141809791966;0,881612464921394;00:41:17.9530000;422566;39;1;48;5;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,548408160947286;0,825187874427657;00:41:17.9530000;187566;17;2;48;5;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,000510235970396908;0,917226916011124;00:41:17.9530000;773066;100;3;48;5;22;10;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,989657340565642;0,85094564103579;00:41:17.9530000;349766;26;4;48;5;23;8;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,141257704984082;0,727948511344652;00:41:17.9530000;54266;5;5;48;5;22;14;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,960373246104042;0,754642177088217;00:41:17.9530000;64766;6;6;48;5;23;13;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,902860740201252;0,818911042611017;00:41:17.9530000;529266;42;7;48;5;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,507039655056283;0,953244999324032;00:41:17.9530000;675766;62;8;48;5;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;485_analcatdata_vehicle.tsv;0,860031625879547;0,891359000592762;00:41:17.9530000;363066;31;9;48;5;23;12;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,984502931511481;0,98850858677921;01:49:13.1030000;224366;17;0;240;125;9;4;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,995819266021708;0,998280554782785;01:49:13.1030000;846866;75;1;240;125;24;8;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,994529610627241;0,991920624908743;01:49:13.1030000;569066;76;2;240;125;24;14;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,998737436301738;0,997796949499627;01:49:13.1030000;464566;48;3;240;125;22;6;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,991723701044134;0,997683325552154;01:49:13.1030000;671866;68;4;240;125;24;8;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,98687356625982;0,986804082995278;01:49:13.1030000;1725066;100;5;240;125;7;4;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,997736921784066;0,99800916067182;01:49:13.1030000;693466;70;6;240;125;19;5;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,997291325305075;0,997889668891024;01:49:13.1030000;523266;56;7;240;125;24;7;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,99865895792579;0,998108832376004;01:49:13.1030000;672366;65;8;240;125;20;5;0,05
OSGA (ContPruning mit Simplifizierung);20;505_tecator.tsv;0,992488484204932;0,992732966406055;01:49:13.1030000;545866;100;9;240;125;17;7;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,691642647654995;0,764502382400309;02:40:34.2410000;389166;29;0;380;3;19;9;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,753423291631813;0,757148548363632;02:40:34.2410000;363566;46;1;380;3;18;9;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,811329673368012;0,749993025371584;02:40:34.2410000;783666;59;2;380;3;18;9;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,769985243773407;0,755034234298642;02:40:34.2410000;790966;74;3;380;3;23;12;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,832561969040794;0,749120541967834;02:40:34.2410000;661666;63;4;380;3;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,687195250172437;0,761692405924465;02:40:34.2410000;570166;100;5;380;3;23;10;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,46266119502899;0,77885362017232;02:40:34.2410000;587066;100;6;380;3;24;8;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,762531144993504;0,759235624444004;02:40:34.2410000;714366;100;7;380;3;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,806329875901349;0,750163850027295;02:40:34.2410000;508166;50;8;380;3;23;9;0,05
OSGA (ContPruning mit Simplifizierung);20;519_vinnie.tsv;0,742157170660188;0,759988518833668;02:40:34.2410000;567966;100;9;380;3;22;11;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,161846605533866;0,314103214024539;04:20:19.7610000;864666;100;0;500;8;26;12;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,187304034733905;0,292400282721268;04:20:19.7610000;204166;29;1;500;8;24;12;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,349147993158746;0,324860896218186;04:20:19.7610000;358266;39;2;500;8;20;12;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,340784540312771;0,383445027001233;04:20:19.7610000;656466;54;3;500;8;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,389137188356671;0,282855544348456;04:20:19.7610000;285366;36;4;500;8;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,477383325138313;0,285648522707262;04:20:19.7610000;612766;59;5;500;8;23;9;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,287904975532623;0,327564790067901;04:20:19.7610000;1353066;100;6;500;8;18;10;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,268108162022539;0,337090891092486;04:20:19.7610000;775766;65;7;500;8;24;14;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,0571610493816939;0,339213197633077;04:20:19.7610000;618066;53;8;500;8;24;12;0,05
OSGA (ContPruning mit Simplifizierung);20;522_pm10.tsv;0,223488956054823;0,318503254585888;04:20:19.7610000;501666;57;9;500;8;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,967692091585898;0,955049363398744;00:48:59.8920000;906966;100;0;100;3;11;7;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,995209514285861;0,949563911814281;00:48:59.8920000;118466;11;1;100;3;13;6;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,958369851007888;0,95395940351783;00:48:59.8920000;94666;10;2;100;3;10;7;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,981920095017475;0,953491121418504;00:48:59.8920000;124366;11;3;100;3;18;10;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,929205663546916;0,956733768767331;00:48:59.8920000;928466;100;4;100;3;8;6;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,922654690618762;0,956675840040771;00:48:59.8920000;554566;100;5;100;3;15;12;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,970164789181003;0,955282343027156;00:48:59.8920000;756866;100;6;100;3;23;9;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,979893435206595;0,95159631510848;00:48:59.8920000;102266;10;7;100;3;13;8;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,916146194772149;0,958538804124535;00:48:59.8920000;852866;100;8;100;3;14;9;0,05
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,935202639019793;0,954625676184759;00:48:59.8920000;88766;9;9;100;3;14;8;0,05
GAprun;50;1030_ERA.tsv;0,0209826532480082;0,00820558335448819;00:18:10.4510000;67166;100;0;1000;5;12;8;0,5
GAprun;50;1030_ERA.tsv;0,0427862645050598;0,00867290127577801;00:18:10.4510000;67166;100;1;1000;5;55;21;0,5
GAprun;50;1030_ERA.tsv;0,0803511989607526;0,0132051633254802;00:18:10.4510000;67166;100;2;1000;5;25;14;0,5
GAprun;50;1030_ERA.tsv;0,0344059066514785;0,0101168190132302;00:18:10.4510000;67166;100;3;1000;5;30;18;0,5
GAprun;50;1030_ERA.tsv;0,000848174247331956;0,0160092730528813;00:18:10.4510000;67166;100;4;1000;5;39;18;0,5
GAprun;50;1030_ERA.tsv;0,00463497276358645;0,012249996332561;00:18:10.4510000;67166;100;5;1000;5;16;8;0,5
GAprun;50;1030_ERA.tsv;0,00678772828227955;0,0149267959849041;00:18:10.4510000;67166;100;6;1000;5;48;16;0,5
GAprun;50;1030_ERA.tsv;0,0231017936392367;0,0145545566134121;00:18:10.4510000;67166;100;7;1000;5;47;14;0,5
GAprun;50;1030_ERA.tsv;0;0;00:18:10.4510000;67166;100;8;1000;5;5;4;0,5
GAprun;50;1030_ERA.tsv;0,00660217835099638;0,0137322914429294;00:18:10.4510000;67166;100;9;1000;5;55;15;0,5
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,999999811535058;0,999999974072586;01:19:24.4920000;747966;73;0;67;15;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,99999940927405;0,99999821787751;01:19:24.4920000;803966;80;1;67;15;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,999999877973448;0,999999971280181;01:19:24.4920000;1091166;95;2;67;15;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,999297900332237;0,999999034713449;01:19:24.4920000;716266;100;3;67;15;21;8;0,05
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,999412661827101;0,99999993991726;01:19:24.4920000;736066;100;4;67;15;22;8;0,05
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,999999997536534;0,999999974161101;01:19:24.4920000;708366;79;5;67;15;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,99999999356761;0,999999969166383;01:19:24.4920000;871666;98;6;67;15;23;9;0,05
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,999998332467229;0,999975927085307;01:19:24.4920000;624466;100;7;67;15;24;8;0,05
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,999999993095736;0,999999873056555;01:19:24.4920000;618966;69;8;67;15;22;8;0,05
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;0,999812483317335;0,999715822311368;01:19:24.4920000;547366;100;9;67;15;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,905992860903134;0,847373947562737;01:29:17.2630000;1080366;100;0;60;16;21;8;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,893732103051204;0,801535683586691;01:29:17.2630000;254166;27;1;60;16;22;9;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,0465078936036473;0,873189256624801;01:29:17.2630000;1277866;100;2;60;16;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,876879988050954;0,827954123688813;01:29:17.2630000;426766;42;3;60;16;23;8;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,791596941172645;0,825716594676326;01:29:17.2630000;282366;33;4;60;16;21;7;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,0421170307597936;0,818673896774733;01:29:17.2630000;1085266;100;5;60;16;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,248114888025322;0,865289196560289;01:29:17.2630000;1072466;100;6;60;16;20;6;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,770373408146638;0,816201844785521;01:29:17.2630000;451766;38;7;60;16;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,843040318242205;0,84997487775885;01:29:17.2630000;649766;62;8;60;16;22;8;0,05
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,716300035785239;0,867797599472851;01:29:17.2630000;714566;100;9;60;16;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,457081780658139;0,575931200341512;06:24:11.4300000;473066;47;0;500;8;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,560409427732178;0,547733455995242;06:24:11.4300000;907866;85;1;500;8;22;10;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,450764945647139;0,566823195581862;06:24:11.4300000;837066;100;2;500;8;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,580226693356266;0,561691314914927;06:24:11.4300000;377866;41;3;500;8;26;9;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,504966892338942;0,575886881682498;06:24:11.4300000;1038466;100;4;500;8;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,547746859733323;0,558450114931587;06:24:11.4300000;690366;100;5;500;8;23;11;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,508344241858681;0,574643839100006;06:24:11.4300000;869666;64;6;500;8;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,476522043944911;0,591437878979179;06:24:11.4300000;997266;100;7;500;8;19;8;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,612489084635941;0,55782125426089;06:24:11.4300000;1013266;100;8;500;8;22;8;0,05
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,521317400885765;0,562938553667103;06:24:11.4300000;794366;100;9;500;8;24;8;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,746976907055697;0,913851201019039;02:28:16.3250000;287566;21;0;475;4;23;10;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,249549551263463;0,909460247451238;02:28:16.3250000;197666;16;1;475;4;24;12;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,890499099629582;0,915854064486178;02:28:16.3250000;290166;27;2;475;4;24;10;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,962287702307224;0,896282001081977;02:28:16.3250000;269666;100;3;475;4;28;11;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,980875047875476;0,889120440539688;02:28:16.3250000;153866;16;4;475;4;14;9;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,922746498866014;0,912149354901448;02:28:16.3250000;169166;22;5;475;4;22;10;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,975591862042404;0,920507280318949;02:28:16.3250000;1163966;100;6;475;4;24;11;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,867451381872602;0,924396232397562;02:28:16.3250000;422866;36;7;475;4;23;8;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,879619743164288;0,91787372801665;02:28:16.3250000;374766;31;8;475;4;24;9;0,05
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,980273940014144;0,910581248475219;02:28:16.3250000;344166;25;9;475;4;22;8;0,05
