Date;Days;US Average Earnings;d(US Average Earnings);US Building Permits;US Capacity utilization;US Chicago PMI;US Consumer Confidence;US Consumption, adj;d(US Consumption, adj);US CPI inflation, mm;d(US CPI inflation, mm);US Domestic Car Sales;US Existing Home Sales;d(US Existing Home Sales);US Fed Budget;US Foreign Buying, T-Bonds;US Help Wanted Index;US Housing Starts;US Industrial Output mm;d(US Industrial Output mm);US International Trade $;d(US International Trade $);US ISM mfg PMI;US Leading Indicators;d(US Leading Indicators);US Manufacturing Payroll;US Mich conditions prel;US Mich expecations prel;US Mich InflErw 1y;US Mich InflErw 5y;US Mich sentiment prel;US National Activity Index;US New Home Sales;US nonfarm payrolls;d(US nonfarm payrolls);US NY NAPM Index;US Personal Income;d(US Personal Income);US Phil Fed business Index;US Producer Prices mm;d(US Producer Prices mm);US Unemployment;EZ Producer Prices mm;d(EZ Producer Prices mm);DE Exports;d(DE Exports);DE Imports mm;d(DE Imports mm);DE Producer Prices;d(DE Producer Prices);DE Wholesale price index;US Current Account;d(US Current Account)
4/30/1986 2:00;9616;1.22;0.000378788;1.735639687;1.533566434;1.635567403;1.541067762;1.147277228;0.002887789;1.252811109;-0.000314442;1.443013034;1.302411874;0.019635127;1.419122584;1.394936781;1.755813953;1.769491525;1.152181208;0.002069351;1.820768511;0.008833879;1.501234568;1.224958949;0.00410509;1.67780603;1.781144781;1.687402799;1.2;1;1.737976783;1.674418605;1.493815414;1.211380452;0.003731826;1.901161214;1.161964472;0.000870777;1.371530886;1.251435132;0.000956755;1.471428571;1.343909255;-0.006808592;1.146181384;-0.008576969;1.096581031;-0.006599704;1.396659708;-0.011656228;1.36;1.800029883;0.000393909
5/31/1986 2:00;9647;1.220909091;0.000984848;1.695822454;1.536363636;1.662604722;1.54312115;1.150990099;0.0017533;1.255075089;0.003270193;1.495756441;1.280148423;-0.019789734;1.260012903;1.216677657;1.744186047;1.715932203;1.153691275;-0.001482103;1.837700316;0.01560124;1.592592593;1.228243021;0.004378763;1.673628769;1.749158249;1.6718507;1.23;1;1.714759536;1.559689922;1.429115128;1.213935331;-0.000480317;1.902297919;1.164054336;0.002351097;1.377797672;1.25717566;0.006601607;1.485714286;1.338977478;-0.002137103;1.122315036;-0.008328361;1.084991308;-0.009175198;1.388308977;-0.00295755;1.328;1.800029883;-0.003916832
6/30/1986 2:00;9677;1.221818182;0.000833333;1.691253264;1.513986014;1.658225438;1.541067762;1.150990099;0.0017533;1.258093729;0.001949538;1.493331313;1.278293135;0.008348794;1.383732258;1.298474727;1.76744186;1.711186441;1.150671141;0.002083333;1.844206925;-0.008553632;1.520987654;1.23316913;0.002463054;1.662186705;1.868686869;1.715396579;1.25;1.402061856;1.789386401;1.550387597;1.371075167;1.212034501;0.002277249;1.901452211;1.166144201;0.00148032;1.478066249;1.260619977;-0.004209721;1.485714286;1.337662338;-0.006151022;1.132756563;0.005842283;1.079196446;-0.008048419;1.388308977;-0.005045233;1.304;1.793315313;-0.003916832
7/31/1986 2:00;9708;1.222727273;0.001515152;1.684725849;1.53986014;1.611576542;1.515400411;1.15470297;0.002062706;1.258848389;0.00037733;1.40724462;1.293135436;0.01546073;1.315148387;1.241635368;1.755813953;1.667118644;1.157214765;0.002838367;1.823546614;-0.018800932;1.459259259;1.23316913;0.000410509;1.656193244;1.848484848;1.687402799;1.24;1;1.762852405;1.668217054;1.342530923;1.218534113;0.00470779;1.904343988;1.167189133;0.001567398;1.434198747;1.251435132;-0.00315729;1.457142857;1.327469998;-0.006959285;1.128281623;-0.006463803;1.069538343;-0.006116799;1.377870564;-0.008524704;1.258666667;1.793315313;0.001448862
8/31/1986 2:00;9739;1.224545455;0.000833333;1.649477807;1.525174825;1.650418888;1.455852156;1.155940594;0.00660066;1.259603049;0.002012427;1.589117915;1.306122449;0.012832406;1.296593548;1.257877233;1.755813953;1.684067797;1.155369128;-0.000936801;1.810182477;-0.020116875;1.572839506;1.234811166;0.001368363;1.654740283;1.794612795;1.646967341;1.26;1;1.71641791;1.595348837;1.269267364;1.220843723;0.004612408;1.90537157;1.169278997;0.001654476;1.431512981;1.256027555;0.004209721;1.442857143;1.32566168;0.001260343;1.123806683;0.000870127;1.069538343;0.008370356;1.373695198;0.000521921;1.250666667;1.793315313;-0.006225201
9/30/1986 2:00;9769;1.224545455;0.000606061;1.623368146;1.529370629;1.615194212;1.435318275;1.165841584;0.002784653;1.262621689;0.002452645;2;1.317254174;0.002782931;1.374432258;1.315404685;1.779069767;1.602711864;1.157214765;0.003565436;1.79111592;0.01305099;1.567901235;1.236453202;0.004515599;1.656374864;1.784511785;1.575427683;1.25;1.412371134;1.666666667;1.694573643;1.404376784;1.227915628;0.005845563;1.90851797;1.170323929;0.000870777;1.506714414;1.258323766;0.0050708;1.457142857;1.326483643;-0.006027728;1.128281623;-0.000497216;1.081128066;0.001609684;1.373695198;-0.013743911;1.258666667;1.782643539;-0.006225201
10/31/1986 1:00;9800;1.226363636;0.003106061;1.61618799;1.545454545;1.632901752;1.395277207;1.160891089;-0.004434818;1.264131009;0.001257767;1.330251591;1.317254174;0.014996908;1.305516129;1.287221537;1.755813953;1.598644068;1.161912752;0.004642058;1.826163879;0.001458504;1.538271605;1.243021346;0.003694581;1.652560843;1.794612795;1.66562986;1.28;1;1.728026534;1.56124031;1.314938154;1.231737726;0.003510403;1.910218481;1.171368861;0.001654476;1.459265891;1.2652124;0.00296594;1.457142857;1.314647378;-0.008616911;1.122315036;-0.004102029;1.071469963;-0.010141008;1.348643006;-0.01809325;1.229333333;1.782643539;0.001333406
11/30/1986 1:00;9830;1.23;0.002424242;1.595953003;1.563636364;1.631188119;1.435318275;1.160891089;0.006084983;1.265640329;0.002138203;1.313579873;1.348794063;0.042053185;1.299719355;1.22234009;1.813953488;1.559322034;1.166778523;0.008221477;1.79478594;-0.0028439;1.538271605;1.244663383;0.007389163;1.651652742;1.757575758;1.580093313;1.24;1;1.658374793;1.609302326;1.351094196;1.235539386;0.004040115;1.911909898;1.173458725;0.001567398;1.402864816;1.264064294;-0.000382702;1.442857143;1.311688312;-0.001479533;1.122315036;0.003853421;1.065675101;-0.000804842;1.342379958;-0.002609603;1.218666667;1.782643539;-0.003108639
12/31/1986 1:00;9861;1.230909091;0.000530303;1.765013055;1.603496503;1.658796649;1.471252567;1.169554455;2.52E-15;1.268658969;0.004024853;1.630342528;1.378478664;-0.032158318;1.347196774;1.270649961;1.76744186;1.701694915;1.176174497;0.001887584;1.82204059;-0.001294011;1.520987654;1.256157635;0.003831418;1.652742463;1.742424242;1.528771384;1.26;1.391752577;1.620232172;1.750387597;1.424357755;1.239708948;0.003759078;1.913765001;1.174503657;0.001393243;1.51656222;1.266360505;0.004496747;1.4;1.310701956;0.001000055;1.125298329;-0.011560263;1.067606722;-0.003541304;1.340292276;-0.001391788;1.202666667;1.777314444;-0.003108639
1/31/1987 1:00;9892;1.231818182;0.001893939;1.625979112;1.576223776;1.612147753;1.391170431;1.162128713;-0.000103135;1.273186929;0.003899077;1.140193998;1.302411874;-0.029375387;1.38013871;1.250594914;1.76744186;1.661694915;1.172651007;0.004949664;1.792256404;-0.002062863;1.62962963;1.252873563;0.002599891;1.650381402;1.730639731;1.569206843;1.25;1;1.641791045;1.449612403;1.352997146;1.243204022;0.004033302;1.915320013;1.176593521;0.002786486;1.284691137;1.272101033;0.0050708;1.4;1.312674667;-0.000123294;1.105906921;0.00285899;1.05988024;-0.001126779;1.338204593;-0.004697286;1.224;1.777314444;0.000458806
2/28/1987 1:00;9920;1.234545455;0.0025;1.625326371;1.636363636;1.632140137;1.45687885;1.170792079;0.006188119;1.276205569;0.002829975;1.342982722;1.332096475;0.024737168;1.295551613;1.259196078;1.813953488;1.668474576;1.186241611;0.008696868;1.821455726;0.015698717;1.572839506;1.26272578;0.007936508;1.656556484;1.707070707;1.580093313;1.27;1;1.638474295;1.868217054;1.374881066;1.247945877;0.004867896;1.917429738;1.179728318;0.002786486;1.338406446;1.27554535;0.001626483;1.4;1.310537564;-0.000739767;1.12977327;0.011435959;1.067606722;0.011911661;1.331941545;-0.003131524;1.218666667;1.777314444;-0.000103005
3/31/1987 2:00;9951;1.236363636;0.001136364;1.635117493;1.634965035;1.70887281;1.497946612;1.172029703;0.001340759;1.279224209;0.003521747;1.376174598;1.330241187;-0.020717378;1.296996774;1.357292354;1.860465116;1.629152542;1.187919463;0.002740492;1.814861387;-0.004901889;1.632098765;1.266009852;0.000957854;1.658009444;1.686868687;1.606531882;1.26;1.402061856;1.648424544;1.629457364;1.356803045;1.253035196;0.006216872;1.919694055;1.181818182;0.001306165;1.356311549;1.276693456;0.004305396;1.4;1.311852704;0.001465834;1.123806683;-0.001367343;1.079196446;0.006277767;1.331941545;-0.002087683;1.218666667;1.777137864;-0.000103005
4/30/1987 2:00;9981;1.237272727;0.001969697;1.567885117;1.655944056;1.71249048;1.514373717;1.17450495;0.001856436;1.28299751;0.002955752;1.37920582;1.304267161;0.001855288;1.512070968;1.211244588;1.837209302;1.553220339;1.193959732;0.007340604;1.814495847;-0.01154984;1.644444444;1.266009852;0.000273673;1.661278605;1.737373737;1.628304821;1.26;1;1.68159204;1.658914729;1.37773549;1.259943588;0.006020998;1.922767705;1.182863114;0.002176942;1.530886303;1.28358209;0.004305396;1.357142857;1.313003452;0.001520631;1.131264916;0.007209626;1.079196446;-0.002736463;1.32776618;-0.001391788;1.218666667;1.777137864;0.000286377
5/31/1987 2:00;10012;1.24;0.001439394;1.501958225;1.683216783;1.735148515;1.571868583;1.175742574;0.001650165;1.28526149;0.00301864;1.292816005;1.3283859;-0.002782931;1.27213871;1.252988904;1.860465116;1.562711864;1.201510067;0.006459732;1.795400047;-0.006249513;1.686419753;1.267651888;0.003284072;1.664366146;1.769360269;1.564541213;1.3;1;1.653399668;1.694573643;1.297811608;1.264583248;0.003580237;1.924831962;1.18599791;0.002176942;1.591763653;1.284730195;0.001913509;1.357142857;1.314811771;0.001260343;1.13424821;-0.003356205;1.077264825;0.003863241;1.329853862;0.00243563;1.221333333;1.777137864;-0.001901631
6/30/1987 2:00;10042;1.24;-0.000151515;1.516318538;1.700699301;1.68335872;1.562628337;1.178217822;0.003094059;1.28903479;0.00301864;1.341163989;1.294990724;-0.022727273;1.385087097;1.433111614;1.872093023;1.539661017;1.206879195;0.005886465;1.804363083;0.010873591;1.691358025;1.272577997;0.006431308;1.663458046;1.781144781;1.567651633;1.29;1.443298969;1.660033167;1.643410853;1.284490961;1.268078322;0.00548788;1.926386975;1.187042842;0.001219087;1.524619517;1.288174512;0.003061615;1.342857143;1.315962518;0.002972766;1.126789976;-0.002983294;1.084991308;0.000804842;1.331941545;0.003305498;1.221333333;1.773877924;-0.001901631
7/31/1987 2:00;10073;1.240909091;0.003636364;1.512402089;1.724475524;1.83073115;1.600616016;1.181930693;0.004950495;1.29129877;0.002955752;1.356623219;1.289424861;-0.014996908;1.315035484;1.268628688;1.872093023;1.526779661;1.213758389;0.007704139;1.808793426;-0.010051127;1.69382716;1.279146141;0.00410509;1.673628769;1.811447811;1.606531882;1.27;1;1.696517413;1.724031008;1.304471931;1.275150227;0.005470847;1.929533375;1.189132706;0.003396029;1.467323187;1.290470723;0.00210486;1.328571429;1.320401118;0.003370048;1.128281623;-0.005345068;1.079196446;-0.000643874;1.33611691;0.003653445;1.216;1.773877924;0.000325994
8/31/1987 2:00;10104;1.246363636;0.003409091;1.509138381;1.754545455;1.854912414;1.650924025;1.186881188;0.0017533;1.29507207;0.003584635;1.50697181;1.265306122;-0.010667904;1.316787097;1.272972276;1.918604651;1.547118644;1.221308725;0.004306488;1.791159785;0.003113181;1.738271605;1.280788177;0.002326218;1.68034871;1.776094276;1.645412131;1.28;1;1.708126036;1.654263566;1.303520457;1.278624862;0.003329859;1.931079294;1.193312435;0.003134796;1.640107431;1.292766935;0.003348641;1.314285714;1.322045044;0.000849362;1.119331742;0.005966587;1.084991308;0.003058399;1.338204593;-0.000869868;1.218666667;1.773877924;-0.000380326
9/30/1987 2:00;10134;1.247272727;0.001287879;1.511096606;1.760839161;1.885757807;1.702258727;1.185643564;-0.000515677;1.29809071;0.002515533;1.422097605;1.270871985;0.009121831;1.436141935;1.26455747;1.906976744;1.608135593;1.224496644;0.010416667;1.81038718;-0.007894442;1.758024691;1.28407225;0.002052545;1.691427534;1.784511785;1.620528771;1.26;1.350515464;1.694859038;1.686821705;1.31208373;1.2833054;0.007913311;1.933161737;1.195402299;0.003134796;1.572963295;1.296211251;0.000478377;1.3;1.323031399;0.00265768;1.13872315;0.012181782;1.084991308;0.006438735;1.33611691;0.002261656;1.2;1.773225936;-0.000380326
10/31/1987 1:00;10165;1.25;0.004090909;1.467362924;1.834965035;1.915651181;1.696098563;1.186881188;0.001237624;1.30035469;0.002704198;1.167323431;1.27458256;-0.009276438;1.287709677;1.239399065;1.918604651;1.486101695;1.241107383;0.0125;1.779754942;-0.000884606;1.772839506;1.28407225;-0.002052545;1.698329096;1.696969697;1.561430793;1.29;1;1.623548922;1.779844961;1.296860133;1.293361403;0.00772936;1.937635809;1.199582027;0.003047719;1.594449418;1.29391504;-0.001435132;1.314285714;1.326812428;0.001959011;1.13872315;-0.002983294;1.094649411;-0.003380336;1.342379958;0.003827418;1.210666667;1.773225936;0.000489368
11/30/1987 1:00;10195;1.254545455;0.002878788;1.473890339;1.856643357;1.882330541;1.549281314;1.188118812;0.002372112;1.30337333;0.002201092;1.227038497;1.254174397;-0.017470625;1.299929032;1.348519166;1.941860465;1.581694915;1.247147651;0.005257271;1.812287987;0.022594017;1.725925926;1.280788177;-0.0030104;1.706683618;1.632996633;1.441679627;1.28;1;1.520729685;1.666666667;1.273073264;1.298082819;0.005261347;1.93973644;1.201671891;0.003918495;1.3912265;1.29391504;-0.001722158;1.285714286;1.326648036;8.22E-05;1.137231504;0.005593675;1.079196446;-0.006760672;1.342379958;-0.000521921;1.205333333;1.773225936;-0.003045251
12/31/1987 1:00;10226;1.255454545;0.000681818;1.40078329;1.876223776;1.920030465;1.620123203;1.191831683;0.00484736;1.30488265;0.00226398;1.375416793;1.243042672;-0.015615337;1.308503226;1.292998652;1.88372093;1.408135593;1.252516779;0.002362975;1.816981518;0.014256053;1.780246914;1.279146141;-0.000684182;1.7128587;1.69023569;1.503888025;1.27;1.422680412;1.582089552;1.693023256;1.24452902;1.304091894;0.003462712;1.94240997;1.206896552;0.00261233;1.492390331;1.291618829;0.002774589;1.271428571;1.327469998;0.000205491;1.143198091;-0.018024065;1.079196446;-0.022857511;1.342379958;-7.40E-17;1.208;1.768005506;-0.003045251
1/31/1988 1:00;10257;1.256363636;0.00030303;1.334856397;1.872027972;1.904607768;1.642710472;1.196782178;0.002887789;1.30790129;0.002326868;1.432100637;1.228200371;0.006029685;1.438374194;1.323633132;1.895348837;1.320677966;1.252684564;0.001943512;1.837071587;-0.010208309;1.69382716;1.280788177;0.007525999;1.709407919;1.749158249;1.569206843;1.28;1;1.648424544;1.544186047;1.235014272;1.306013163;0.005538977;1.943264773;1.206896552;0.00113201;1.411817368;1.298507463;0.003252966;1.271428571;1.327305606;0.001013754;1.107398568;-0.01690533;1.042495654;-0.004346146;1.342379958;-0.000173974;1.208;1.768005506;-0.002707938
2/29/1988 1:00;10286;1.256363636;0.000606061;1.461488251;1.887412587;1.781797411;1.694045175;1.198019802;0.003197195;1.309410611;0.00150932;1.463776902;1.254174397;0.024427953;1.309467742;1.430731959;1.895348837;1.457627119;1.25704698;0.003775168;1.806951105;0.007706798;1.661728395;1.29228243;0.008483853;1.71540138;1.755892256;1.584758942;1.27;1;1.661691542;1.699224806;1.309229305;1.315251604;0.008102372;1.947375099;1.210031348;0.003483107;1.5129812;1.297359357;0.000382702;1.271428571;1.329607102;0.002178202;1.116348449;0.01243039;1.075333205;0.038793381;1.342379958;0.000695894;1.205333333;1.768005506;0.022000818
3/31/1988 2:00;10317;1.258181818;0.003333333;1.518276762;1.897902098;1.809215537;1.671457906;1.202970297;0.002475248;1.311674591;0.004087742;1.433010003;1.270871985;0.017779839;1.292635484;1.40012615;1.918604651;1.497627119;1.260067114;0.005103468;1.854544391;0.035203922;1.622222222;1.295566502;0.000821018;1.719215401;1.797979798;1.636080871;1.28;1;1.711442786;1.669767442;1.314938154;1.320892777;0.005055254;1.949884943;1.213166144;0.002699408;1.496866607;1.300803674;0.004592423;1.271428571;1.331579813;0.003054962;1.125298329;0.010068616;1.100444273;-0.004185178;1.344467641;0.004523312;1.208;1.805721194;0.022000818
4/30/1988 2:00;10347;1.262727273;0.005075758;1.455613577;1.925174825;1.662604722;1.702258727;1.202970297;0.00154703;1.316957211;0.003899077;1.362079418;1.291280148;0.020408163;1.431512903;1.306301786;1.895348837;1.525423729;1.266275168;0.002558725;1.864282372;0.010070622;1.651851852;1.295566502;-0.000547345;1.724664003;1.725589226;1.592534992;1.29;1;1.655058043;1.665116279;1.343482398;1.325900339;0.004539168;1.952112886;1.215256008;0.001306165;1.545210385;1.305396096;0.003444317;1.228571429;1.335525234;0.003164557;1.137231504;0.013797733;1.077264825;0.003380336;1.350730689;0.00539318;1.224;1.805721194;-0.004673334
5/31/1988 2:00;10378;1.267272727;0.002575758;1.4654047;1.916783217;1.740479817;1.748459959;1.206683168;0.00330033;1.319221191;0.002767087;1.398150955;1.311688312;0.025974026;1.314248387;1.415636916;1.930232558;1.422372881;1.265268456;0.000293624;1.873274652;-0.020149774;1.644444444;1.297208539;0.010262726;1.727933164;1.754208754;1.66874028;1.29;1;1.714759536;1.578294574;1.329210276;1.330539999;0.006237311;1.954177142;1.21630094;0.001915709;1.414503133;1.307692308;0.00210486;1.257142857;1.337991123;0.003712532;1.153639618;0.023369133;1.108170755;0.012072629;1.354906054;0.005567154;1.224;1.805721194;0.010712523
6/30/1988 2:00;10408;1.268181818;0.001666667;1.492167102;1.927272727;1.784272658;1.702258727;1.209158416;0.003094059;1.322994491;0.003899077;1.423764777;1.33580705;0.000618429;1.41656129;1.226081596;1.906976744;1.461016949;1.26795302;0.002362975;1.835945725;-0.001030822;1.738271605;1.311986864;0.003557745;1.732292045;1.78956229;1.643856921;1.33;1;1.713101161;1.693023256;1.360608944;1.337959367;0.00639401;1.957478134;1.219435737;0.004005573;1.471799463;1.311136625;0.007462687;1.228571429;1.3429229;0.004192011;1.177505967;0.006836714;1.096581031;-0.002092589;1.361169102;0.003131524;1.242666667;1.824085519;0.010712523
7/31/1988 2:00;10439;1.270909091;0.001666667;1.462140992;1.932867133;1.953160701;1.679671458;1.212871287;0.00330033;1.326767791;0.0037733;1.384207336;1.315398887;-0.015151515;1.313167742;1.270176897;1.918604651;1.453559322;1.269966443;0.004488255;1.869648497;0.008323342;1.711111111;1.303776683;-0.005062945;1.734108246;1.824915825;1.590979782;1.42;1;1.691542289;1.601550388;1.324452902;1.342517271;0.002904046;1.959506016;1.223615465;0.003221874;1.505819158;1.321469575;0.00822809;1.228571429;1.346210751;0.004027618;1.167064439;-0.009820008;1.110102376;0.014326186;1.361169102;0.000521921;1.232;1.824085519;-0.001897104
8/31/1988 2:00;10470;1.271818182;0.002575758;1.475848564;1.957342657;1.81721249;1.743326489;1.215346535;0.001443894;1.330541091;0.003836188;1.360563807;1.313543599;0.001391466;1.312651613;1.251627054;1.918604651;1.471186441;1.275503356;0.000363535;1.847642999;-0.004520509;1.656790123;1.305418719;0.001368363;1.727751544;1.826599327;1.692068429;1.4;1;1.75787728;1.587596899;1.333016175;1.344990394;0.004660099;1.960606346;1.225705329;0.001741553;1.299015219;1.326061998;0.00296594;1.257142857;1.350978136;0.004164612;1.162589499;-0.010441527;1.117828858;-0.006599704;1.363256785;0.002261656;1.234666667;1.824085519;0.002567202
9/30/1988 2:00;10500;1.276363636;0.005075758;1.460182768;1.937062937;1.780845392;1.650924025;1.216584158;0.00330033;1.334314391;0.00339597;1.322825099;1.315398887;0.004174397;1.419912903;1.229335703;1.872093023;1.470508475;1.271812081;0.001006711;1.866972745;0.015964343;1.622222222;1.305418719;0.001915709;1.731928805;1.803030303;1.702954899;1.35;1;1.756218905;1.612403101;1.347288297;1.351939664;0.006465547;1.963698184;1.227795193;0.003396029;1.42614145;1.328358209;0.001913509;1.228571429;1.354101595;0.002123404;1.152147971;0.013424821;1.106239135;0.018189428;1.365344468;0.001913709;1.234666667;1.828486437;0.002567202
10/31/1988 1:00;10531;1.280909091;0.003181818;1.512402089;1.965034965;1.743526276;1.714579055;1.221534653;0.003197195;1.337333031;0.002955752;1.309942407;1.319109462;-0.006493506;1.299983871;1.288497377;1.918604651;1.490847458;1.278355705;0.005061521;1.868785823;-0.012528267;1.644444444;1.308702791;0.000547345;1.741373048;1.728956229;1.66407465;1.35;1;1.703150912;1.696124031;1.361560419;1.357417324;0.006165774;1.96613528;1.231974922;0.002438175;1.432408236;1.33065442;0.003444317;1.228571429;1.356074305;0.003808428;1.183472554;0.012678998;1.144871547;0.00096581;1.36743215;0.003131524;1.242666667;1.828486437;0.000939874
11/30/1988 1:00;10561;1.282727273;0.001363636;1.507180157;1.970629371;1.75209444;1.673511294;1.222772277;0.002165842;1.340351672;0.002955752;1.355562292;1.309833024;0.017934447;1.293096774;1.381031552;1.906976744;1.522711864;1.280704698;0.003635347;1.847218973;-0.019818361;1.64691358;1.307060755;0.0015052;1.748092989;1.7003367;1.65318818;1.33;1;1.684908789;1.64496124;1.275927688;1.364346155;0.006584774;1.969218025;1.233019854;0.002699408;1.570277529;1.335246843;0.004114045;1.214285714;1.36149926;0.003644035;1.173031026;-0.007582538;1.108170755;-0.017384586;1.371607516;0.003131524;1.253333333;1.828486437;-0.009146318
12/31/1988 1:00;10592;1.284545455;0.003333333;1.502610966;1.990909091;1.720106626;1.740246407;1.226485149;0.004228548;1.343370312;0.003458858;1.516065474;1.346938776;0.009894867;1.345835484;1.261532727;1.930232558;1.518644068;1.28590604;0.00485179;1.839952027;0.018631565;1.656790123;1.311986864;0.004515599;1.752088631;1.678451178;1.640746501;1.35;1;1.666666667;1.710077519;1.304471931;1.370253035;0.005552603;1.971846087;1.238244514;0.007053292;1.370635631;1.339839265;0.008897819;1.214285714;1.364458326;0.008425119;1.177505967;0.013797733;1.1216921;0.01400425;1.375782881;0.01270007;1.277333333;1.812807034;-0.009146318
1/31/1989 1:00;10623;1.289090909;0.003939394;1.479765013;1.997202797;1.779512567;1.703285421;1.23019802;0.0017533;1.347143612;0.003333082;1.369202789;1.322820037;-0.024891775;1.396119355;1.29785831;1.918604651;1.557966102;1.288590604;-0.002223154;1.874122704;0.011334181;1.624691358;1.3136289;-0.002463054;1.757900472;1.818181818;1.709175739;1.31;1;1.766169154;1.652713178;1.362511893;1.375608061;0.005380575;1.974228621;1.245559039;0.004702194;1.652641003;1.352468427;0.011959434;1.228571429;1.377445339;0.009932051;1.195405728;0.011435959;1.129418582;0.014165218;1.394572025;0.012526096;1.322666667;1.812807034;0.000214311
2/28/1989 1:00;10651;1.291818182;0.001893939;1.425587467;1.96013986;1.714394516;1.753593429;1.23019802;2.63E-15;1.350162252;0.003521747;1.333282813;1.304267161;-0.028447743;1.297187097;1.386020241;1.906976744;1.425084746;1.283221477;-0.001789709;1.860436893;-0.003616409;1.609876543;1.307060755;-0.010125889;1.757537232;1.740740741;1.692068429;1.37;1;1.724709784;1.506976744;1.270218839;1.380881331;0.004624331;1.97657478;1.247648903;0.002960641;1.581020591;1.361653272;0.006218905;1.2;1.382541509;0.003876925;1.196897375;-0.004847852;1.146803168;0.003380336;1.39874739;0.003653445;1.325333333;1.812807034;0.007646143
3/31/1989 2:00;10682;1.293636364;0.003636364;1.315274151;1.967132867;1.640898705;1.719712526;1.231435644;0.003506601;1.354690212;0.005974392;1.304486208;1.26716141;-0.033240569;1.271667742;1.38098856;1.860465116;1.423050847;1.28590604;0.002670582;1.87508773;0.02159853;1.545679012;1.297208539;-0.001642036;1.758445332;1.725589226;1.67340591;1.33;1;1.706467662;1.558139535;1.217887726;1.384805625;0.003711387;1.978320759;1.251828631;0.002873563;1.480752014;1.366245695;0.006410256;1.171428571;1.386980108;0.006178421;1.190930788;0.00223747;1.139076685;0.005794862;1.405010438;0.009220598;1.338666667;1.825914707;0.007646143
4/30/1989 2:00;10712;1.298181818;0.001136364;1.421018277;1.955944056;1.624143184;1.711498973;1.236386139;0.00330033;1.361482152;0.005974392;1.41997575;1.243042672;-0.017625232;1.518241935;1.256873764;1.906976744;1.366779661;1.28590604;-0.004837808;1.891069131;-0.012137141;1.562962963;1.302134647;-0.000957854;1.757537232;1.718855219;1.604976672;1.39;1;1.660033167;1.589147287;1.256898192;1.388341577;0.00294322;1.979893959;1.252873563;8.71E-05;1.229185318;1.37543054;0.011002679;1.2;1.394213382;0.005246863;1.199880668;-0.001491647;1.158392892;0.006760672;1.415448852;0.006958942;1.362666667;1.825914707;-0.002346477
5/31/1989 2:00;10743;1.296363636;0.00030303;1.424281984;1.905594406;1.584348819;1.712525667;1.237623762;0.00154703;1.366010112;0.003584635;1.385722946;1.231910946;-0.005565863;1.305054839;1.362209352;1.848837209;1.361355932;1.278020134;-0.003607383;1.859998245;-0.004314588;1.491358025;1.293924466;-0.006020799;1.754812931;1.764309764;1.556765163;1.42;1;1.646766169;1.448062016;1.302568982;1.390753383;0.002440761;1.980967009;1.252873563;0.000870777;1.18263205;1.38576349;0.005453502;1.2;1.39667927;0.000904159;1.192422434;0.01690533;1.15259803;0.008531324;1.417536534;-0.001043841;1.368;1.825914707;0.008779198
6/30/1989 2:00;10773;1.3;0.004848485;1.385770235;1.895104895;1.542650419;1.717659138;1.24009901;0.002475248;1.369028753;0.003144417;1.284328584;1.233766234;0.016233766;1.412209677;1.181025832;1.825581395;1.406101695;1.278187919;-0.006403803;1.88536671;0.01611787;1.441975309;1.29228243;-0.001368363;1.74990919;1.713804714;1.586314152;1.34;1;1.645107794;1.537984496;1.289248335;1.393144749;0.001578915;1.982030965;1.254963427;0.002960641;1.207699194;1.38576349;-0.001817834;1.214285714;1.397172448;0.00132884;1.22673031;0.006339499;1.173845857;0.005150988;1.415448852;-0.000347947;1.370666667;1.840964761;0.008779198
7/31/1989 2:00;10804;1.304545455;0.002575758;1.360313316;1.828671329;1.534463062;1.750513347;1.242574257;0.003403465;1.372047393;0.001320655;1.322370415;1.25974026;0.018089054;1.328267742;1.238252243;1.837209302;1.426440678;1.267449664;0.00026566;1.88124342;-0.013847867;1.407407407;1.290640394;7.40E-17;1.743915728;1.68013468;1.640746501;1.37;1;1.668325041;1.407751938;1.373929591;1.393941871;0.000401968;1.982385617;1.258098224;0.002176942;1.070725157;1.383467279;-0.004592423;1.2;1.399802729;0.003246753;1.202863962;-0.014419252;1.160324512;-0.011428755;1.417536534;0.00243563;1.344;1.840964761;-0.002430617
8/31/1989 2:00;10835;1.305454545;0.001818182;1.393603133;1.873426573;1.46039604;1.699178645;1.246287129;0.0017533;1.372047393;0.000691772;1.489693998;1.270871985;0.028911565;1.315645161;1.572837524;1.813953488;1.362033898;1.278187919;0.005299217;1.867616095;0.003183852;1.387654321;1.29228243;0.002463054;1.741009807;1.71043771;1.559875583;1.31;1;1.628524046;1.674418605;1.341579448;1.394902506;0.003273651;1.982813018;1.259143156;0.000696621;1.211280215;1.378874856;0.000956755;1.2;1.403254973;0.003068661;1.207338902;0.00733393;1.158392892;0.003541304;1.419624217;0.001391788;1.338666667;1.840964761;0.00823512
